mean_ranks,created_at,loss,train_loss,epoch
44.95000076293945,2022-04-08 14:45:23.880149,,,
564.7999877929688,2022-04-08 14:45:23.922578,,,
178.15000915527344,2022-04-08 14:45:23.966048,,,
4583.5,2022-04-08 14:45:23.994031,,,
,2022-04-08 14:45:23.995282,,,15.0
,2022-04-08 14:45:24.419135,"tensor(10.3419, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.3419, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:24.475028,,10.341935157775879,16.0
,2022-04-08 14:45:24.915810,"tensor(9.2516, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.2516, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:25.284801,"tensor(10.4481, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.4481, device='cuda:0', grad_fn=<AddBackward0>)",
27.450000762939453,2022-04-08 14:45:25.412197,,,
41.10000228881836,2022-04-08 14:45:25.454152,,,
598.7999877929688,2022-04-08 14:45:25.495863,,,
123.25,2022-04-08 14:45:25.537694,,,
4585.0,2022-04-08 14:45:25.565811,,,
,2022-04-08 14:45:25.567211,,,16.0
,2022-04-08 14:45:26.012799,"tensor(10.4292, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.4292, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:26.068788,,10.429180145263672,17.0
,2022-04-08 14:45:26.494091,"tensor(9.5313, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.5313, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:26.862694,"tensor(10.1153, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.1153, device='cuda:0', grad_fn=<AddBackward0>)",
30.80000114440918,2022-04-08 14:45:26.993303,,,
42.650001525878906,2022-04-08 14:45:27.036175,,,
612.4500122070312,2022-04-08 14:45:27.082559,,,
113.95000457763672,2022-04-08 14:45:27.124870,,,
4606.5,2022-04-08 14:45:27.152958,,,
,2022-04-08 14:45:27.154255,,,17.0
,2022-04-08 14:45:27.586015,"tensor(10.2467, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.2467, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:27.642027,,10.246670722961426,18.0
,2022-04-08 14:45:28.079710,"tensor(9.4059, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.4059, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:28.455341,"tensor(10.2905, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.2905, device='cuda:0', grad_fn=<AddBackward0>)",
39.04999923706055,2022-04-08 14:45:28.583232,,,
44.35000228881836,2022-04-08 14:45:28.625721,,,
580.8500366210938,2022-04-08 14:45:28.668193,,,
233.0500030517578,2022-04-08 14:45:28.710682,,,
4635.5,2022-04-08 14:45:28.739212,,,
,2022-04-08 14:45:28.740611,,,18.0
,2022-04-08 14:45:29.188943,"tensor(10.0497, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.0497, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:29.244498,,10.049732208251953,19.0
,2022-04-08 14:45:29.694161,"tensor(10.3186, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.3186, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:30.072879,"tensor(9.5961, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.5961, device='cuda:0', grad_fn=<AddBackward0>)",
45.95000076293945,2022-04-08 14:45:30.200324,,,
47.10000228881836,2022-04-08 14:45:30.242716,,,
452.6000061035156,2022-04-08 14:45:30.285370,,,
370.0500183105469,2022-04-08 14:45:30.327857,,,
4664.0,2022-04-08 14:45:30.355838,,,
,2022-04-08 14:45:30.357178,,,19.0
,2022-04-08 14:45:30.800151,"tensor(9.9445, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.9445, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:30.855816,,9.944513320922852,20.0
,2022-04-08 14:45:31.313366,"tensor(9.7523, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.7523, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:31.677346,"tensor(10.3370, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.3370, device='cuda:0', grad_fn=<AddBackward0>)",
41.95000076293945,2022-04-08 14:45:31.806564,,,
55.45000076293945,2022-04-08 14:45:31.848690,,,
538.2000122070312,2022-04-08 14:45:31.891176,,,
514.6000366210938,2022-04-08 14:45:31.933429,,,
4675.5,2022-04-08 14:45:31.961194,,,
,2022-04-08 14:45:31.962411,,,20.0
,2022-04-08 14:45:32.417814,"tensor(9.9650, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.9650, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:32.473927,,9.965048789978027,21.0
,2022-04-08 14:45:32.916150,"tensor(10.2065, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.2065, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:33.310846,"tensor(9.7698, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.7698, device='cuda:0', grad_fn=<AddBackward0>)",
37.400001525878906,2022-04-08 14:45:33.438784,,,
