mean_ranks,created_at,loss,train_loss,epoch
1458.050048828125,2022-03-11 13:33:16.911229,,,
261.20001220703125,2022-03-11 13:33:16.937295,,,
963.3500366210938,2022-03-11 13:33:16.962310,,,
549.9500122070312,2022-03-11 13:33:16.987029,,,
1379.5999755859375,2022-03-11 13:33:17.011847,,,
2415.949951171875,2022-03-11 13:33:17.036569,,,
1079.9000244140625,2022-03-11 13:33:17.060534,,,
1177.050048828125,2022-03-11 13:33:17.085003,,,
1697.5,2022-03-11 13:33:17.109320,,,
1985.800048828125,2022-03-11 13:33:17.133366,,,
8.600000381469727,2022-03-11 13:33:17.158175,,,
1982.6500244140625,2022-03-11 13:33:17.182165,,,
749.5499877929688,2022-03-11 13:33:17.206212,,,
1411.9500732421875,2022-03-11 13:33:17.230189,,,
1807.550048828125,2022-03-11 13:33:17.254841,,,
1977.050048828125,2022-03-11 13:33:17.278795,,,
568.8500366210938,2022-03-11 13:33:17.302823,,,
1772.6500244140625,2022-03-11 13:33:17.326463,,,
1551.550048828125,2022-03-11 13:33:17.351248,,,
1577.7000732421875,2022-03-11 13:33:17.376198,,,
1388.8499755859375,2022-03-11 13:33:17.403166,,,
354.20001220703125,2022-03-11 13:33:17.427475,,,
2034.75,2022-03-11 13:33:17.451846,,,
679.5499877929688,2022-03-11 13:33:17.476181,,,
2400.25,2022-03-11 13:33:17.507325,,,
913.7999877929688,2022-03-11 13:33:17.531653,,,
1003.1000366210938,2022-03-11 13:33:17.555697,,,
1441.4000244140625,2022-03-11 13:33:17.579622,,,
738.1428833007812,2022-03-11 13:33:17.599612,,,
,2022-03-11 13:33:17.600881,,,5.0
,2022-03-11 13:33:18.371835,"tensor(13.7743, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.7743, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:18.431568,,13.774335861206055,6.0
,2022-03-11 13:33:19.185703,"tensor(13.3251, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.3251, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:19.954585,"tensor(13.3260, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.3260, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:20.713002,"tensor(14.0630, device='cuda:0', grad_fn=<AddBackward0>)","tensor(14.0630, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:21.462262,"tensor(13.5390, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.5390, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:22.210181,"tensor(12.9105, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.9105, device='cuda:0', grad_fn=<AddBackward0>)",
937.2000122070312,2022-03-11 13:33:22.303542,,,
744.5,2022-03-11 13:33:22.328335,,,
357.70001220703125,2022-03-11 13:33:22.352534,,,
1710.8499755859375,2022-03-11 13:33:22.376572,,,
1452.4500732421875,2022-03-11 13:33:22.403436,,,
262.0500183105469,2022-03-11 13:33:22.428198,,,
980.9000244140625,2022-03-11 13:33:22.453472,,,
539.6500244140625,2022-03-11 13:33:22.477629,,,
1385.300048828125,2022-03-11 13:33:22.502235,,,
2409.150146484375,2022-03-11 13:33:22.526601,,,
1086.0999755859375,2022-03-11 13:33:22.550309,,,
1145.8499755859375,2022-03-11 13:33:22.574664,,,
1726.800048828125,2022-03-11 13:33:22.600699,,,
1987.800048828125,2022-03-11 13:33:22.628268,,,
8.600000381469727,2022-03-11 13:33:22.652610,,,
1972.800048828125,2022-03-11 13:33:22.677165,,,
738.5499877929688,2022-03-11 13:33:22.701194,,,
1393.800048828125,2022-03-11 13:33:22.726500,,,
1812.550048828125,2022-03-11 13:33:22.751588,,,
1979.1500244140625,2022-03-11 13:33:22.775914,,,
569.0,2022-03-11 13:33:22.800238,,,
1746.0,2022-03-11 13:33:22.825631,,,
1549.0999755859375,2022-03-11 13:33:22.850631,,,
1529.7000732421875,2022-03-11 13:33:22.875692,,,
1390.4500732421875,2022-03-11 13:33:22.900860,,,
363.25,2022-03-11 13:33:22.925181,,,
2019.6500244140625,2022-03-11 13:33:22.948970,,,
686.9000244140625,2022-03-11 13:33:22.972914,,,
2408.949951171875,2022-03-11 13:33:22.997096,,,
927.7999877929688,2022-03-11 13:33:23.022055,,,
1019.9000244140625,2022-03-11 13:33:23.046462,,,
1450.4000244140625,2022-03-11 13:33:23.070522,,,
730.6428833007812,2022-03-11 13:33:23.091037,,,
,2022-03-11 13:33:23.091870,,,6.0
,2022-03-11 13:33:23.871092,"tensor(13.7127, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.7127, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:23.929480,,13.712651252746582,7.0
,2022-03-11 13:33:24.697419,"tensor(13.9470, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.9470, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:25.442229,"tensor(13.6263, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.6263, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:26.191882,"tensor(12.5150, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.5150, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:26.949775,"tensor(13.8814, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.8814, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:27.687783,"tensor(12.1742, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.1742, device='cuda:0', grad_fn=<AddBackward0>)",
941.1000366210938,2022-03-11 13:33:27.785510,,,
770.9500122070312,2022-03-11 13:33:27.811623,,,
360.0,2022-03-11 13:33:27.836816,,,
1730.1500244140625,2022-03-11 13:33:27.861061,,,
1456.7000732421875,2022-03-11 13:33:27.885887,,,
261.6000061035156,2022-03-11 13:33:27.910566,,,
966.25,2022-03-11 13:33:27.935200,,,
