mean_ranks,created_at,loss,train_loss,epoch
2433.800048828125,2022-03-31 11:10:11.378425,,,
1871.050048828125,2022-03-31 11:10:11.404280,,,
2000.9500732421875,2022-03-31 11:10:11.428492,,,
758.5,2022-03-31 11:10:11.453457,,,
3608.449951171875,2022-03-31 11:10:11.478301,,,
2535.25,2022-03-31 11:10:11.502430,,,
2388.699951171875,2022-03-31 11:10:11.527793,,,
1866.1500244140625,2022-03-31 11:10:11.552854,,,
869.6500244140625,2022-03-31 11:10:11.577879,,,
1701.550048828125,2022-03-31 11:10:11.608656,,,
672.5,2022-03-31 11:10:11.633241,,,
1245.8499755859375,2022-03-31 11:10:11.658495,,,
2218.85009765625,2022-03-31 11:10:11.684839,,,
1941.1500244140625,2022-03-31 11:10:11.709923,,,
755.9000244140625,2022-03-31 11:10:11.734800,,,
2256.150146484375,2022-03-31 11:10:11.760020,,,
1408.9000244140625,2022-03-31 11:10:11.785155,,,
825.0499877929688,2022-03-31 11:10:11.810308,,,
2258.0,2022-03-31 11:10:11.834672,,,
330.95001220703125,2022-03-31 11:10:11.859471,,,
2304.199951171875,2022-03-31 11:10:11.883697,,,
1791.4000244140625,2022-03-31 11:10:11.908892,,,
1353.9500732421875,2022-03-31 11:10:11.933178,,,
2494.199951171875,2022-03-31 11:10:11.959330,,,
588.5499877929688,2022-03-31 11:10:11.983847,,,
292.3000183105469,2022-03-31 11:10:12.009647,,,
2532.800048828125,2022-03-31 11:10:12.035067,,,
1081.9000244140625,2022-03-31 11:10:12.059606,,,
2041.8499755859375,2022-03-31 11:10:12.084408,,,
1899.0999755859375,2022-03-31 11:10:12.109011,,,
1648.0,2022-03-31 11:10:12.137349,,,
2061.300048828125,2022-03-31 11:10:12.164362,,,
1596.0999755859375,2022-03-31 11:10:12.191121,,,
2100.60009765625,2022-03-31 11:10:12.217240,,,
2910.800048828125,2022-03-31 11:10:12.243668,,,
863.4500122070312,2022-03-31 11:10:12.270846,,,
658.8500366210938,2022-03-31 11:10:12.297146,,,
1855.550048828125,2022-03-31 11:10:12.323443,,,
1076.0999755859375,2022-03-31 11:10:12.349883,,,
1034.050048828125,2022-03-31 11:10:12.376902,,,
1179.0999755859375,2022-03-31 11:10:12.403050,,,
3134.900146484375,2022-03-31 11:10:12.430320,,,
2120.60009765625,2022-03-31 11:10:12.457279,,,
1571.050048828125,2022-03-31 11:10:12.484653,,,
1250.9000244140625,2022-03-31 11:10:12.510914,,,
1146.1500244140625,2022-03-31 11:10:12.538103,,,
1483.5999755859375,2022-03-31 11:10:12.564786,,,
1105.4000244140625,2022-03-31 11:10:12.591891,,,
1548.050048828125,2022-03-31 11:10:12.624575,,,
2293.400146484375,2022-03-31 11:10:12.650436,,,
613.2999877929688,2022-03-31 11:10:12.677843,,,
2379.75,2022-03-31 11:10:12.705615,,,
1627.300048828125,2022-03-31 11:10:12.732594,,,
2630.10009765625,2022-03-31 11:10:12.759873,,,
2489.949951171875,2022-03-31 11:10:12.787717,,,
2858.60009765625,2022-03-31 11:10:12.815004,,,
421.6000061035156,2022-03-31 11:10:12.842403,,,
2133.650146484375,2022-03-31 11:10:12.868837,,,
1168.4000244140625,2022-03-31 11:10:12.895889,,,
842.9000244140625,2022-03-31 11:10:12.922808,,,
718.4000244140625,2022-03-31 11:10:12.950055,,,
1604.2000732421875,2022-03-31 11:10:12.977355,,,
1658.300048828125,2022-03-31 11:10:13.003928,,,
1310.5,2022-03-31 11:10:13.031363,,,
1574.0999755859375,2022-03-31 11:10:13.058469,,,
1612.9000244140625,2022-03-31 11:10:13.085470,,,
1719.1500244140625,2022-03-31 11:10:13.112709,,,
810.6500244140625,2022-03-31 11:10:13.140334,,,
1421.75,2022-03-31 11:10:13.167187,,,
636.2000122070312,2022-03-31 11:10:13.194376,,,
1441.6500244140625,2022-03-31 11:10:13.221832,,,
1854.6500244140625,2022-03-31 11:10:13.249694,,,
931.25,2022-03-31 11:10:13.276967,,,
2888.650146484375,2022-03-31 11:10:13.304208,,,
1768.0999755859375,2022-03-31 11:10:13.331258,,,
1930.5,2022-03-31 11:10:13.358339,,,
391.20001220703125,2022-03-31 11:10:13.385272,,,
929.6000366210938,2022-03-31 11:10:13.412318,,,
3317.400146484375,2022-03-31 11:10:13.439326,,,
1065.5999755859375,2022-03-31 11:10:13.466471,,,
2743.150146484375,2022-03-31 11:10:13.493043,,,
1386.7000732421875,2022-03-31 11:10:13.519878,,,
3146.60009765625,2022-03-31 11:10:13.545875,,,
807.25,2022-03-31 11:10:13.572914,,,
2779.150146484375,2022-03-31 11:10:13.599073,,,
2351.199951171875,2022-03-31 11:10:13.626486,,,
1597.5999755859375,2022-03-31 11:10:13.656885,,,
804.75,2022-03-31 11:10:13.684251,,,
2032.3499755859375,2022-03-31 11:10:13.712713,,,
925.3500366210938,2022-03-31 11:10:13.739051,,,
1611.75,2022-03-31 11:10:13.765000,,,
2570.449951171875,2022-03-31 11:10:13.791366,,,
1308.550048828125,2022-03-31 11:10:13.818247,,,
1899.4500732421875,2022-03-31 11:10:13.844499,,,
3235.900146484375,2022-03-31 11:10:13.870942,,,
749.0,2022-03-31 11:10:13.898134,,,
1147.25,2022-03-31 11:10:13.924787,,,
2122.050048828125,2022-03-31 11:10:13.953122,,,
