mean_ranks,created_at,loss,train_loss,epoch
1064.5,2022-04-06 15:17:39.669976,,,
1107.6500244140625,2022-04-06 15:17:39.711298,,,
480.3000183105469,2022-04-06 15:17:39.753487,,,
1050.9500732421875,2022-04-06 15:17:39.795689,,,
1906.2000732421875,2022-04-06 15:17:39.837437,,,
3402.150146484375,2022-04-06 15:17:39.880088,,,
1260.1500244140625,2022-04-06 15:17:39.923150,,,
1630.2000732421875,2022-04-06 15:17:39.966028,,,
3322.5,2022-04-06 15:17:40.008357,,,
2073.25,2022-04-06 15:17:40.051942,,,
2928.900146484375,2022-04-06 15:17:40.094768,,,
5193.64990234375,2022-04-06 15:17:40.137132,,,
2263.35009765625,2022-04-06 15:17:40.180120,,,
1903.9000244140625,2022-04-06 15:17:40.222395,,,
1775.9000244140625,2022-04-06 15:17:40.265182,,,
2949.85009765625,2022-04-06 15:17:40.308550,,,
1893.8499755859375,2022-04-06 15:17:40.352051,,,
2961.150146484375,2022-04-06 15:17:40.397222,,,
1349.4000244140625,2022-04-06 15:17:40.440793,,,
2935.60009765625,2022-04-06 15:17:40.485006,,,
2499.449951171875,2022-04-06 15:17:40.527437,,,
2504.25,2022-04-06 15:17:40.570865,,,
3079.0,2022-04-06 15:17:40.613096,,,
2094.900146484375,2022-04-06 15:17:40.655080,,,
975.2000122070312,2022-04-06 15:17:40.698718,,,
2903.699951171875,2022-04-06 15:17:40.740973,,,
2134.300048828125,2022-04-06 15:17:40.783620,,,
1807.8499755859375,2022-04-06 15:17:40.827381,,,
3163.650146484375,2022-04-06 15:17:40.870367,,,
2107.199951171875,2022-04-06 15:17:40.913252,,,
2126.10009765625,2022-04-06 15:17:40.957057,,,
3690.949951171875,2022-04-06 15:17:41.000290,,,
1251.4500732421875,2022-04-06 15:17:41.043072,,,
2168.10009765625,2022-04-06 15:17:41.086804,,,
3144.900146484375,2022-04-06 15:17:41.130290,,,
3291.75,2022-04-06 15:17:41.172896,,,
3360.85009765625,2022-04-06 15:17:41.216213,,,
1294.5,2022-04-06 15:17:41.260152,,,
250.15000915527344,2022-04-06 15:17:41.303389,,,
2187.650146484375,2022-04-06 15:17:41.347220,,,
2209.400146484375,2022-04-06 15:17:41.391695,,,
2893.60009765625,2022-04-06 15:17:41.433951,,,
1949.9500732421875,2022-04-06 15:17:41.477020,,,
1584.7000732421875,2022-04-06 15:17:41.519689,,,
1117.050048828125,2022-04-06 15:17:41.562348,,,
3363.75,2022-04-06 15:17:41.605402,,,
2538.35009765625,2022-04-06 15:17:41.647641,,,
3467.300048828125,2022-04-06 15:17:41.690283,,,
1746.550048828125,2022-04-06 15:17:41.733410,,,
724.2999877929688,2022-04-06 15:17:41.776275,,,
3998.699951171875,2022-04-06 15:17:41.819496,,,
2497.60009765625,2022-04-06 15:17:41.862046,,,
1523.4000244140625,2022-04-06 15:17:41.903808,,,
1476.4000244140625,2022-04-06 15:17:41.946011,,,
1727.800048828125,2022-04-06 15:17:41.988793,,,
1586.9000244140625,2022-04-06 15:17:42.031206,,,
3402.699951171875,2022-04-06 15:17:42.073213,,,
2884.75,2022-04-06 15:17:42.117620,,,
1625.0,2022-04-06 15:17:42.160353,,,
1948.5999755859375,2022-04-06 15:17:42.203131,,,
2402.449951171875,2022-04-06 15:17:42.245937,,,
2097.75,2022-04-06 15:17:42.287609,,,
2558.150146484375,2022-04-06 15:17:42.329721,,,
244.6999969482422,2022-04-06 15:17:42.372275,,,
2391.35009765625,2022-04-06 15:17:42.414587,,,
1383.550048828125,2022-04-06 15:17:42.456212,,,
2318.10009765625,2022-04-06 15:17:42.498710,,,
439.0,2022-04-06 15:17:42.540429,,,
2083.949951171875,2022-04-06 15:17:42.582467,,,
1344.800048828125,2022-04-06 15:17:42.625130,,,
1753.7000732421875,2022-04-06 15:17:42.667053,,,
1965.9000244140625,2022-04-06 15:17:42.708963,,,
1942.050048828125,2022-04-06 15:17:42.751649,,,
1552.9000244140625,2022-04-06 15:17:42.792858,,,
1367.5999755859375,2022-04-06 15:17:42.834196,,,
1307.25,2022-04-06 15:17:42.876313,,,
1969.5,2022-04-06 15:17:42.917519,,,
2606.699951171875,2022-04-06 15:17:42.958456,,,
2536.25,2022-04-06 15:17:43.000093,,,
1286.9000244140625,2022-04-06 15:17:43.041356,,,
2289.050048828125,2022-04-06 15:17:43.082496,,,
2728.5,2022-04-06 15:17:43.123724,,,
3276.449951171875,2022-04-06 15:17:43.165699,,,
3239.900146484375,2022-04-06 15:17:43.207079,,,
2188.300048828125,2022-04-06 15:17:43.248808,,,
1068.7000732421875,2022-04-06 15:17:43.290446,,,
2762.0,2022-04-06 15:17:43.332456,,,
1781.4500732421875,2022-04-06 15:17:43.375325,,,
2784.35009765625,2022-04-06 15:17:43.418216,,,
1047.6500244140625,2022-04-06 15:17:43.463421,,,
2922.650146484375,2022-04-06 15:17:43.507284,,,
1990.1500244140625,2022-04-06 15:17:43.549015,,,
1433.9000244140625,2022-04-06 15:17:43.590463,,,
1798.75,2022-04-06 15:17:43.631922,,,
2070.400146484375,2022-04-06 15:17:43.672720,,,
1383.3499755859375,2022-04-06 15:17:43.713714,,,
1712.25,2022-04-06 15:17:43.755707,,,
1707.0,2022-04-06 15:17:43.797530,,,
2319.75,2022-04-06 15:17:43.838806,,,
1129.0999755859375,2022-04-06 15:17:43.881438,,,
2514.25,2022-04-06 15:17:43.923751,,,
1652.050048828125,2022-04-06 15:17:43.965591,,,
2550.699951171875,2022-04-06 15:17:44.007536,,,
1820.4000244140625,2022-04-06 15:17:44.049536,,,
1530.4000244140625,2022-04-06 15:17:44.091445,,,
1456.4000244140625,2022-04-06 15:17:44.133851,,,
3733.0,2022-04-06 15:17:44.176199,,,
2374.050048828125,2022-04-06 15:17:44.218586,,,
1531.7000732421875,2022-04-06 15:17:44.261483,,,
3032.5,2022-04-06 15:17:44.303661,,,
1101.9500732421875,2022-04-06 15:17:44.345961,,,
1815.550048828125,2022-04-06 15:17:44.388924,,,
1315.5999755859375,2022-04-06 15:17:44.431483,,,
2697.449951171875,2022-04-06 15:17:44.479398,,,
2095.400146484375,2022-04-06 15:17:44.522822,,,
1491.550048828125,2022-04-06 15:17:44.565248,,,
440.5,2022-04-06 15:17:44.607005,,,
1745.050048828125,2022-04-06 15:17:44.649920,,,
1283.1500244140625,2022-04-06 15:17:44.693207,,,
1520.25,2022-04-06 15:17:44.735227,,,
1926.050048828125,2022-04-06 15:17:44.778383,,,
1547.4000244140625,2022-04-06 15:17:44.820651,,,
1378.300048828125,2022-04-06 15:17:44.862830,,,
2881.75,2022-04-06 15:17:44.905607,,,
920.7999877929688,2022-04-06 15:17:44.947426,,,
2984.550048828125,2022-04-06 15:17:44.989829,,,
3583.300048828125,2022-04-06 15:17:45.032228,,,
1321.75,2022-04-06 15:17:45.074829,,,
1139.3499755859375,2022-04-06 15:17:45.117117,,,
1837.050048828125,2022-04-06 15:17:45.160835,,,
3411.85009765625,2022-04-06 15:17:45.202849,,,
960.1000366210938,2022-04-06 15:17:45.244766,,,
2414.10009765625,2022-04-06 15:17:45.288080,,,
1840.3499755859375,2022-04-06 15:17:45.330426,,,
1669.0,2022-04-06 15:17:45.372061,,,
2969.550048828125,2022-04-06 15:17:45.414368,,,
2214.199951171875,2022-04-06 15:17:45.457893,,,
1128.1500244140625,2022-04-06 15:17:45.505217,,,
2510.35009765625,2022-04-06 15:17:45.548148,,,
1822.9500732421875,2022-04-06 15:17:45.590680,,,
3468.449951171875,2022-04-06 15:17:45.633275,,,
